filename,site,size,footprint,height,num_stories,num_adiabatic,inf_rate,orientation,WWR,frame,polyiso_t,cellulose_t,setback,rear_setback,side_setback,structure_setback,assembly_r,area_buildable,surf_area,volume,surf_vol_ratio,EUI,carbon,kgCO2e
n_30_3_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,112.964,2694.9037,0.135669
n_30_1_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,113.042,2696.786746,0.135669
n_30_1_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,113.042,2696.786746,0.135669
n_30_3_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.3,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,113.216,2700.923397,0.135669
n_30_3_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.3,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,113.216,2700.923397,0.135669
n_20_1_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,0,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,113.279,2702.428322,0.135669
n_20_1_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,1,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,113.279,2702.428322,0.135669
n_20_1_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,0,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,113.279,2702.428322,0.135669
n_20_1_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,1,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,113.279,2702.428322,0.135669
n_40_3_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,113.283,2702.534196,0.135669
n_40_3_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,113.283,2702.534196,0.135669
n_40_4_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,113.362,2704.417242,0.135669
n_40_4_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,113.362,2704.417242,0.135669
n_40_4_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,113.362,2704.417242,0.135669
n_40_4_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,113.362,2704.417242,0.135669
n_20_0_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.2,0,1,0,1,0,5,5,1.89023098,2225.954944,1989.323426,6000,0.331553904,113.504,2707.805213,0.135669
n_20_0_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.2,0,1,0,1,0,5,5,1.89023098,2225.954944,1989.323426,6000,0.331553904,113.504,2707.805213,0.135669
n_30_2_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,113.52,2708.183334,0.135669
n_30_2_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,113.52,2708.183334,0.135669
n_20_1_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.2,0,0,3.5,1,0,5,5,2.723708136,1170.409731,2074.616975,6000,0.345769496,113.594,2709.952944,0.135669
n_20_1_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.2,0,0,3.5,1,0,5,5,2.723708136,1170.409731,2074.616975,6000,0.345769496,113.594,2709.952944,0.135669
n_40_3_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,113.61,2710.331066,0.135669
n_40_3_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,113.61,2710.331066,0.135669
n_30_1_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,113.678,2711.949427,0.135669
n_30_1_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,113.678,2711.949427,0.135669
n_30_1_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,113.678,2711.949427,0.135669
n_30_1_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,113.678,2711.949427,0.135669
n_20_0_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.2,0,1,0,0,5,5,5,1.89023098,1972.217303,1997.989188,6000,0.332998198,113.91,2717.485129,0.135669
n_20_0_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.2,0,1,0,0,5,5,5,1.89023098,1972.217303,1997.989188,6000,0.332998198,113.91,2717.485129,0.135669
n_10_0_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.1,0,1,0,0,5,5,5,1.89023098,1050.646485,2049.523607,6000,0.341587268,114.262,2725.871868,0.135669
n_10_0_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.1,0,1,0,0,5,5,5,1.89023098,1050.646485,2049.523607,6000,0.341587268,114.262,2725.871868,0.135669
n_40_3_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,114.309,2726.998671,0.135669
n_40_3_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,114.309,2726.998671,0.135669
n_40_3_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,114.309,2726.998671,0.135669
n_40_3_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,114.309,2726.998671,0.135669
n_20_0_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.2,0,1,0,0,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,114.388,2728.881717,0.135669
n_20_0_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.2,0,1,0,1,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,114.388,2728.881717,0.135669
n_20_0_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.2,0,1,0,0,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,114.388,2728.881717,0.135669
n_20_0_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.2,0,1,0,1,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,114.388,2728.881717,0.135669
n_40_2_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.4,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,114.546,2732.647809,0.135669
n_40_2_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.4,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,114.546,2732.647809,0.135669
n_30_2_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,0,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,114.573,2733.290616,0.135669
n_30_2_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,1,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,114.573,2733.290616,0.135669
n_30_2_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,0,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,114.573,2733.290616,0.135669
n_30_2_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,1,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,114.573,2733.290616,0.135669
n_30_2_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.3,1,0,5.5,1,0,5,5,3.904421947,1170.409731,2074.616975,6000,0.345769496,114.841,2739.688436,0.135669
n_30_2_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.3,1,0,5.5,1,0,5,5,3.904421947,1170.409731,2074.616975,6000,0.345769496,114.841,2739.688436,0.135669
n_40_2_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.4,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,114.888,2740.815238,0.135669
n_40_2_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.4,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,114.888,2740.815238,0.135669
n_10_0_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.1,0,1,0,0,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,115.282,2750.222906,0.135669
n_10_0_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.1,0,1,0,1,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,115.282,2750.222906,0.135669
n_10_0_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.1,0,1,0,0,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,115.282,2750.222906,0.135669
n_10_0_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.1,0,1,0,1,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,115.282,2750.222906,0.135669
n_10_0_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.1,0,1,0,1,0,5,5,1.89023098,1170.409731,2074.616975,6000,0.345769496,115.551,2756.620726,0.135669
n_10_0_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.1,0,1,0,1,0,5,5,1.89023098,1170.409731,2074.616975,6000,0.345769496,115.551,2756.620726,0.135669
n_40_2_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.4,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,115.587,2757.490406,0.135669
n_40_2_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.4,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,115.587,2757.490406,0.135669
n_40_2_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.4,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,115.587,2757.490406,0.135669
n_40_2_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.4,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,115.587,2757.490406,0.135669
n_40_5_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,115.776,2762.005179,0.135669
n_40_5_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,115.776,2762.005179,0.135669
n_40_4_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,116.423,2777.440107,0.135669
n_40_4_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,116.423,2777.440107,0.135669
n_30_1_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,0,5,5,5,2.723708136,1050.646485,2049.523607,6000,0.341587268,116.707,2784.216048,0.135669
n_30_1_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,0,5,5,5,2.723708136,1050.646485,2049.523607,6000,0.341587268,116.707,2784.216048,0.135669
n_30_0_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.3,0,1,0,1,0,5,5,1.89023098,2225.954944,1989.323426,6000,0.331553904,116.865,2787.982141,0.135669
n_30_0_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.3,0,1,0,1,0,5,5,1.89023098,2225.954944,1989.323426,6000,0.331553904,116.865,2787.982141,0.135669
n_40_5_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,117.002,2791.24155,0.135669
n_40_5_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,117.002,2791.24155,0.135669
n_40_5_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,117.002,2791.24155,0.135669
n_40_5_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,117.002,2791.24155,0.135669
n_40_1_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.4,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,117.102,2793.623717,0.135669
n_40_1_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.4,0,0,3.5,1,0,5,5,2.723708136,2225.954944,1989.323426,6000,0.331553904,117.102,2793.623717,0.135669
n_40_5_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,117.191,2795.756323,0.135669
n_40_5_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.4,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,117.191,2795.756323,0.135669
n_30_0_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.3,0,1,0,0,5,5,5,1.89023098,1972.217303,1997.989188,6000,0.332998198,117.27,2797.639369,0.135669
n_30_0_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.3,0,1,0,0,5,5,5,1.89023098,1972.217303,1997.989188,6000,0.332998198,117.27,2797.639369,0.135669
n_50_5_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.5,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,117.338,2799.272855,0.135669
n_50_5_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.5,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,117.338,2799.272855,0.135669
n_20_0_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.2,0,1,0,0,5,5,5,1.89023098,1050.646485,2049.523607,6000,0.341587268,117.417,2801.155901,0.135669
n_20_0_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.2,0,1,0,0,5,5,5,1.89023098,1050.646485,2049.523607,6000,0.341587268,117.417,2801.155901,0.135669
n_40_3_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,117.417,2801.155901,0.135669
n_40_3_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,117.417,2801.155901,0.135669
n_40_1_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.4,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,117.459,2802.154143,0.135669
n_40_1_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.4,0,0,3.5,0,5,5,5,2.723708136,1972.217303,1997.989188,6000,0.332998198,117.459,2802.154143,0.135669
n_40_4_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,117.68,2807.425159,0.135669
n_40_4_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,117.68,2807.425159,0.135669
n_40_4_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,117.68,2807.425159,0.135669
n_40_4_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,117.68,2807.425159,0.135669
n_50_5_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.5,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,117.68,2807.425159,0.135669
n_50_5_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.5,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,117.68,2807.425159,0.135669
n_30_1_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,0,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,117.822,2810.81313,0.135669
n_30_1_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,117.822,2810.81313,0.135669
n_30_1_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,0,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,117.822,2810.81313,0.135669
n_30_1_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1619.025972,2076.312169,6000,0.346052028,117.822,2810.81313,0.135669
n_50_4_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.5,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,117.843,2811.31225,0.135669
n_50_4_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.5,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,117.843,2811.31225,0.135669
n_40_4_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,117.854,2811.561811,0.135669
n_40_4_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.4,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,117.854,2811.561811,0.135669
n_30_0_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.3,0,1,0,0,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,117.875,2812.068494,0.135669
n_30_0_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.3,0,1,0,1,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,117.875,2812.068494,0.135669
n_30_0_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.3,0,1,0,0,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,117.875,2812.068494,0.135669
n_30_0_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.3,0,1,0,1,0,5,5,1.89023098,810.1583246,1986.023859,6000,0.331003977,117.875,2812.068494,0.135669
n_30_1_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1170.409731,2074.616975,6000,0.345769496,118.09,2817.210949,0.135669
n_30_1_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.3,0,0,3.5,1,0,5,5,2.723708136,1170.409731,2074.616975,6000,0.345769496,118.09,2817.210949,0.135669
n_40_1_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.4,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,118.143,2818.466313,0.135669
n_40_1_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.4,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,118.143,2818.466313,0.135669
n_40_1_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.4,0,0,3.5,0,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,118.143,2818.466313,0.135669
n_40_1_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.4,0,0,3.5,1,0,5,5,2.723708136,810.1583246,1986.023859,6000,0.331003977,118.143,2818.466313,0.135669
n_50_4_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.5,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,118.185,2819.464555,0.135669
n_50_4_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.5,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,118.185,2819.464555,0.135669
n_50_5_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.5,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,118.364,2823.73733,0.135669
n_50_5_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.5,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,118.364,2823.73733,0.135669
n_50_5_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.5,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,118.364,2823.73733,0.135669
n_50_5_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.5,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,118.364,2823.73733,0.135669
n_20_0_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.2,0,1,0,0,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,118.485,2826.618617,0.135669
n_20_0_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.2,0,1,0,1,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,118.485,2826.618617,0.135669
n_20_0_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.2,0,1,0,0,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,118.485,2826.618617,0.135669
n_20_0_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.2,0,1,0,1,0,5,5,1.89023098,1619.025972,2076.312169,6000,0.346052028,118.485,2826.618617,0.135669
n_50_3_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.5,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,118.616,2829.757028,0.135669
n_50_3_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.5,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,118.616,2829.757028,0.135669
n_40_3_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,118.69,2831.511512,0.135669
n_40_3_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,118.69,2831.511512,0.135669
n_40_3_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,118.69,2831.511512,0.135669
n_40_3_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,118.69,2831.511512,0.135669
n_40_2_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.4,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,118.742,2832.766876,0.135669
n_40_2_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.4,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,118.742,2832.766876,0.135669
n_20_0_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.2,0,1,0,1,0,5,5,1.89023098,1170.409731,2074.616975,6000,0.345769496,118.753,2833.016437,0.135669
n_20_0_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.2,0,1,0,1,0,5,5,1.89023098,1170.409731,2074.616975,6000,0.345769496,118.753,2833.016437,0.135669
n_50_4_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.5,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,118.853,2835.406166,0.135669
n_50_4_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.5,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,118.853,2835.406166,0.135669
n_50_4_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.5,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,118.853,2835.406166,0.135669
n_50_4_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.5,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,118.853,2835.406166,0.135669
n_40_3_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,118.863,2835.648164,0.135669
n_40_3_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.4,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,118.863,2835.648164,0.135669
n_50_3_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.5,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,118.974,2838.287453,0.135669
n_50_3_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.5,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,118.974,2838.287453,0.135669
n_50_2_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.5,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,119.642,2854.221502,0.135669
n_50_2_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.5,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,119.642,2854.221502,0.135669
n_50_3_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.5,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,119.642,2854.221502,0.135669
n_50_3_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.5,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,119.642,2854.221502,0.135669
n_50_3_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.5,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,119.642,2854.221502,0.135669
n_50_3_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.5,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,119.642,2854.221502,0.135669
n_50_2_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.5,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,119.999,2862.744366,0.135669
n_50_2_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.5,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,119.999,2862.744366,0.135669
n_40_2_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.4,1,0,5.5,0,0,5,5,3.904421947,1619.025972,2076.312169,6000,0.346052028,120.046,2863.871169,0.135669
